title,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
Kebijakan Tepi Jurang PPN 12 Persen,"Jelas ini akan membawa efek domino kepada sektor lain yang berujung kepada daya beli dan beban masyarakat untuk memenuhi kebutuhan pokok mereka,"" sambungnya. Bertalian dengan itu, Asrinaldi berpendapat tidak menutup kemungkinan Prabowo akan membatalkan kenaikan PPN menjadi 12 persen. Kegaduhan warga terus-menerus bisa dianggap mengganggu berjalannya pemerintahan. ""Bisa jadi dibatalkan, kalau desakan masyarakat semakin masif karena ini dampaknya cukup signifikan bagi ekonomi sehingga mengganggu konsentrasi pemerintahan Prabowo melaksanakan tugas pemerintahan yang lain,"" tuturnya. Kunto juga meyakini Prabowo akan membatalkan kenaikan PPN apabila penolakan dari masyarakat semakin menguat. ""Menurut saya ada probabilitas ke arah pembatalan dan lebih kecil untuk tetap meneruskan. Karena di awal Prabowo juga sudah bilang PPN hanya untuk barang mewah,"" tuturnya. Namun, Kunto menilai apapun keputusan yang akan diambil, Prabowo tetap akan menjadi 'pahlawan' di mata masyarakat. Jika Prabowo mengambil langkah populis dengan membatalkan kenaikan PPN, ia akan dapat respons positif. Namun, jika tidak, Prabowo masih bisa memenangkan kepuasan masyarakat dengan mempercepat pelaksanaan program makan bergizi gratis. """,1217,160,304.25,"[-0.6805565   0.51123965 -0.703719   ...  0.9676766   0.34433672
  0.805315  ]"
Kebijakan Tepi Jurang PPN 12 Persen,"Pilihannya menjadi lebih populis dengan membatalkan PPN 12 persen dan menjadi pahlawan atau kemudian meneruskan kenaikan PPN dengan mempercepat makan bergizi gratis sehingga tetap dianggap pahlawan,"" ujarnya.",208,27,52.0,"[ 0.02227297 -0.7673446   0.17798226 ... -0.21679448  0.0035421
 -0.95849   ]"
Petisi Desak Prabowo Batalkan PPN 12 Persen Tembus 90 Ribu Orang,"Petisi yang berisi penolakan terhadap kebijakanPresiden Prabowo Subiantomenaikkan pajak pertambahan nilai (PPN) 12 persen menembus 90 ribu tanda tangan. Petisi ini berjudul ""Pemerintah, Segera Batalkan Kenaikan PPN!"". Petisi tersebut sudah tayang di situs change.org sejak 19 November 2024. Per pagi ini pukul 06.39 WIB, sudah ada 90.153 orang yang menandatangani petisi tersebut. Inisiator petisi menargetkan 150 ribu tanda tangan untuk petisi tersebut. Pembuat petisi menolak kenaikan PPN 12 persen karena menyulitkan rakyat. Dia mengingatkan daya beli masyarakat sedang buruk. ""Rencana menaikan kembali PPN merupakan kebijakan yang akan memperdalam kesulitan masyarakat. Sebab harga berbagai jenis barang kebutuhan, seperti sabun mandi hingga Bahan Bakar Minyak (BBM) akan naik. Padahal keadaan ekonomi masyarakat belum juga hinggap di posisi yang baik,"" tulis Bareng Warga, inisiator petisi tersebut.",904,123,226.0,"[-0.5998168  -0.30220884 -0.7195928  ...  0.6759115   0.07356881
  0.7274114 ]"
Petisi Desak Prabowo Batalkan PPN 12 Persen Tembus 90 Ribu Orang,"Mereka mengingatkan masih ada 4,91 juta orang pengangguran per Agustus 2024 merujuk Badan Pusat Statistik (BPS). Lalu ada 83,83 juta orang yang pekerjaannya di sektor informal. Kemudian mereka mengkritik upah mininum yang tak memenuhi kebutuhan dasar. Berdasarkan data BPS 2022, standar hidup layak di Jakarta membutuhkan Rp14 juta per bulan. UMP Jakarta di tahun 2024 saja hanya Rp5,06 juta. ""Atas dasar itu, rasa-rasanya Pemerintah perlu membatalkan kenaikan PPN yang tercantum dalam UU HPP. Sebelum luka masyarakat kian menganga. Sebelum tunggakan pinjaman online membesar dan menyebar ke mana-mana,"" tulis inisiator petisi. Sebelumnya, pemerintah memastikan kenaikan PPN 12 persen akan berlaku pada 1 Januari 2025. Kenaikan PPN berlaku terhadap semua barang dan jasa, kecuali sembako. """,790,114,197.5,"[-0.44533804 -0.73082083  0.44551662 ...  0.67429215 -0.19723588
  0.5470137 ]"
Petisi Desak Prabowo Batalkan PPN 12 Persen Tembus 90 Ribu Orang,"Sesuai dengan amanah undang-undang tentang harmonisasi peraturan perpajakan, ini sesuai dengan jadwal yang telah ditentukan. Tarif PPN tahun depan akan naik sebesar 12 persen per 1 Januari,"" kata Menko Perekonomian Airlangga Hartarto pada jumpa pers, Senin (16/12).",265,37,66.25,"[-0.34325165  0.09298833 -0.4346466  ...  0.87128025  0.05915573
  0.21359378]"
BI Pastikan PPN 12 Persen Berdampak Minim ke Inflasi,"Bank Indonesia(BI) menyebut dampak kenaikanpajakpertambahan nilai (PPN) dari 11 persen menjadi 12 persen per 1 Januari 2025 tidak akan memberikan dampak besar kepada laju inflasi pada tahun depan. Deputi Gubernur BI Aida Budiman mengungkap berdasarkan perhitungan, dampak kenaikan PPN ke inflasi hanya 0,2 persen. Menurutnya, angka penambahan inflasi ini tidak besar. ""Hitungannya ini mengakibatkan sekitar penambahan inflasi 0,2 persen. Tetapi apakah ini besar?Jawabannya tidak. Karena hasil perhitungan kami dari proyeksinya dia sekitar sedikit di atas dari 2,5 plus minus 1 persen dari target inflasi kita di 2025,"" ujar Aida dalam konferensi pers, Rabu (18/12). Aida mulanya menuturkan dampak kenaikan tarif PPN ke inflasi harus dilihat lebih dalam dari per komoditas dan bobotnya dalam keranjang Indeks Harga Konsumen (IHK). ""Kita pakai SBH (Survei Biaya Hidup) 2022, ternyata jumlahnya 52,7 persen dari bobotnya di basket IHK tersebut. Kemudian baru kita hitung bagaimana dampaknya kepada inflasi,"" jelasnya. """,1016,145,254.0,"[-0.15981236  0.05232776 -0.00158141 ...  0.6642352   0.47929937
 -0.83292   ]"
BI Pastikan PPN 12 Persen Berdampak Minim ke Inflasi,"Berapa sih yang akan dipass throughatau dijadikan langsung kenaikan harga?Kan, kalau pajak naik, langsung harganya naik. Kalau pajak naik kadang-kadang pengusaha juga bisa meng-absorbkarena dia punya keuntungan dan lain-lain. Berdasarkan historisnya, sekitar 50 persen yang di-pass through,"" imbuh Aida lebih lanjut. Selain itu, terdapat faktor-faktor lain yang turut mempengaruhi inflasi, seperti penurunan harga komoditas global dan kebijakan moneter yang konsisten dari BI. ""Yang lain-lain juga harus dilihat, umpamanya apakah ada penurunan harga komoditas di global dan itu memang ada,"" ujarnya. Terkait dampaknya terhadap produk domestik bruto (PDB), Aida menyebut pengaruh kenaikan PPN ini pun relatif kecil. ""Kalau hitungannya langsung juga enggak terlalu besar, sekitar 0,02 sampai 0,03 persen. Tetapi sekali lagi kita jangan hanya menghitung seperti itu. Pemerintah juga melakukan berbagai macam insentif yang lainnya,"" ucapnya.",937,126,234.25,"[-0.05741891  0.31210688 -0.58616954 ...  0.7794022   0.59442294
  0.37891775]"
Bagaimana Cara Dapat Diskon Listrik 50 Persen?,"Pemerintah memberikan diskon 50 persen kepada pelanggan dayalistrik450 Volt Ampere (VA) sampai 2.200 VA pada Januari-Februari 2025. Ini merupakan bagian dari insentif imbas kenaikanPajakPertambahan Nilai (PPN) menjadi 12 persen tahun depan. PT PLN (Persero) memastikan pelanggan dalam kategori tersebut tidak perlu melakukan registrasi atau pendaftaran untuk menikmati program stimulus ekonomi yang ditetapkan tersebut. Direktur Utama PLN Darmawan Prasodjo menjelaskan sistem layanan pelanggan yang telah terdigitalisasi di PLN, akan memudahkan pelayanan pelanggan, termasuk penyaluran program stimulus ekonomi yang dijalankan pemerintah sehingga dapat terlaksana dengan optimal tanpa mekanisme yang berbelit. ""Dengan dukungan digitalisasi pelanggan yang kami lakukan, secara otomatis pelanggan dengan kategori tersebut mendapatkan potongan pada periode Januari hingga Februari 2025,"" ujarnya dalam keterangan tertulis, Rabu (18/12). Darmawan mengatakan diskon 50 persen untuk pelanggan pascabayar akan otomatis berlaku saat membayar tagihan listrik Januari dan Februari 2025. Bagi pelanggan prabayar, diskon 50 persen didapat saat membeli token listrik di periode yang sama. ""Untuk pelanggan pascabayar, nominal tagihan bulanan akan secara otomatis dikurangi 50 persen pada saat bayar listrik. Sedangkan untuk pelanggan prabayar, potongan 50 persen akan langsung didapatkan saat pelanggan membeli token listrik, baik itu di PLN Mobile, di ritel-ritel, di agen, dan di manapun,"" jelas Darmawan. Adapun secara rinci pelanggan yang berhak mendapatkan tarif diskon listrik 50 persen dalam periode Januari-Februari 2025 adalah pelanggan rumah tangga dengan daya 450 VA sebanyak 24,7 juta pelanggan.",1694,222,423.5,"[ 0.054035    0.23685928 -0.40544593 ...  0.5441561  -0.22700708
 -0.99184996]"
Bagaimana Cara Dapat Diskon Listrik 50 Persen?,"Kemudian, daya 900 VA sebanyak 38 juta pelanggan. Lalu, untuk daya 1.300 VA sebanyak 14,1 juta pelanggan dan 2.200 VA sebanyak 4,6 juta pelanggan. Totalnya 81,4 juta pelanggan. ""Jumlah pelanggan rumah tangga yang terdaftar saat ini sebesar 84 juta, sedangkan pelanggan kategori 2.200 VA ke bawah sebanyak 81,4 juta, sehingga program ini dinikmati oleh 97 persen pelanggan seluruh Indonesia,"" tegas Darmawan.",407,61,101.75,"[-0.03606527  0.08328512 -0.14905089 ... -0.28004974 -0.27235606
 -0.98788416]"
Muhammadiyah Kritik PPN 12 Persen: Kesejahteraan Rakyat Makin Tergerus,"KetuaPP MuhammadiyahAnwar Abbas menyebut kesejahteraan masyarakat, terutama kalangan menengah dan bawah akan semakin tergerus imbas kebijakan pemerintah memberlakukan tarif Pajak Pertambahan Nilai(PPN) 12 persen. ""Kenaikan PPN tersebut sudah jelas akan menambah tergerusnya tingkat kesejahteraan masyarakat, terutama mereka-mereka yang berada di lapis bawah dan menengah,"" kata Anwar, Rabu (18/12). Anwar menganggap kenaikan PPN jadi 12 persen akan berdampak terhadap penawaran dan permintaan barang dan jasa secara umum. Ia mengatakan kenaikan PPN ini akan membuat peningkatan biaya perusahaan. ""Dan akan menyebabkan menurunnya daya beli masyarakat secara agregat,"" kata dia. Anwar meminta pemerintah menghitung lagi secara sungguh-sungguh kebijakan PPN 12 persen. Terlebih, sejak bulan Mei 2024 lalu daya beli masyarakat sudah menurun. ""Di samping itu pihak perusahaan tentu juga akan terkena dampak berupa menurunnya tingkat penjualan dan profitabilitas sehingga tidak mustahil terjadi PHK dan hal demikian tentu saja tidak kita inginkan,"" kata dia. Pemerintah telah mengumumkan kenaikan PPN menjadi 12 persen mulai 1 Januari 2025. Menko Perekonomian Airlangga Hartarto mengatakan ada barang yang tidak kena dan ada barang yang kena PPN 12 persen.",1250,170,312.5,"[-0.33485767 -0.3459501  -0.25602138 ...  0.8171086   0.40697193
 -0.41690782]"
Muhammadiyah Kritik PPN 12 Persen: Kesejahteraan Rakyat Makin Tergerus,"Untuk barang yang kena, ia mengatakan kebanyakan merupakan barang premium yang konsumennya adalah orang kaya. Beberapa contoh daftar barang premium yang kena PPN 12 persen mulai 1 Januari 2025 di antaranya; beras super premium; buah-buahan premium; daging premium; ikan mahal seperti salmon premium; udang dan crustacea premium (king crab); jasa pendidikan premium; jasa pelayanan kesehatan medis premium; dan listrik pelanggan rumah tangga 3.500-6.600 VA.",456,64,114.0,"[-0.06157405  0.12257021 -0.08523715 ...  0.7037337  -0.33163553
 -0.21588631]"
Anggota DPR Minta Menkeu Kaji Ulang PPN 12 Persen di Bidang Pendidikan,"Anggota Komisi XDPRdari FraksiPDIPBonnie Triyana meminta Menteri Keuangan (Menkeu) Sri Mulyani mengkaji ulang penerapan Pajak Penambahan Nilai (PPN) 12 persen di bidang pendidikan. Layanan sekolah internasional direncanakan bakal dikenakan PPN 12 persen mulai Januari 2025. ""Saya minta Menteri Keuangan mengkaji ulang penerapan PPN 12 persen untuk bidang pendidikan,"" kata Bonnie saat dihubungi, Rabu (18/12). Menurutnya, orang tua yang mengirim anak mereka ke sekolah internasional harus dianalisis latar belakang kelasnya, apakah termasuk kelas menengah atau kelas atas. Bonnie mengatakan banyak warga kelas menengah yang memaksakan diri menyekolahkan anak mereka ke sekolah standar internasional bukan karena kaya, tapi karena ingin pendidikan yang berkualitas untuk anak mereka. Hal itu juga terkait dengan mutu dan kualitas pendidikan di Indonesia yang tidak merata. ""Kalau untuk menyekolahkan anak supaya dapat pendidikan bermutu saja masih dipajakin, bagaimana lagi mengakses pendidikan bermutu?Intinya, sektor pendidikan sebisa mungkin jangan dipajakin terlalu tinggi apalagi sampai 12 persen,"" ucap dia. Anggota Komisi VII DPR dari Fraksi PDIP Novita Hardini juga mengkritik rencana pemerintah mengenakan PPN 12 persen untuk sekolah berstandar internasional. Menurut Novita, kenaikan itu akan menghambat masyarakat mengakses pendidikan berkualitas.",1357,179,339.25,"[-0.474801   -0.10588689  0.12867333 ...  0.11648582  0.4342267
 -0.86516684]"
Anggota DPR Minta Menkeu Kaji Ulang PPN 12 Persen di Bidang Pendidikan,"Apalagi, selama ini sekolah internasional menjadi tolok ukur meningkatkan kualitas pendidikan nasional. ""Dengan adanya sekolah internasional, sekolah nasional memiliki tolak ukur dan motivasi untuk meningkatkan kualitas pendidikan. Ini penting agar pendidikan di Indonesia bisa lebih kompetitif di tingkat global,"" kata Novita dalam keterangannya, Rabu. Menurut data, kata dia, ada 198 sekolah berstandar internasional di seluruh Indonesia. Pendaftaran siswa pun menunjukkan tren kenaikan. Novita berpendapat banyak orang tua menyekolahkan anak mereka di sekolah internasional bukan karena berasal dari masyarakat kelas atas, melainkan ingin mendapatkan pendidikan terbaik. Novita pun menuturkan ada dua dampak dari kebijakan tersebut. Pertama, beban biaya operasional sekolah meningkat. Kedua, sekolah internasional berisiko kehilangan calon siswa. Layanan sekolah internasional dan rumah sakit mewah bakal dikenakan PPN 12 persen.",932,119,233.0,"[-0.21722396  0.2553434  -0.34351802 ...  0.45483562  0.09353831
 -0.97411126]"
Anggota DPR Minta Menkeu Kaji Ulang PPN 12 Persen di Bidang Pendidikan,"Saat ini, kedua hal itu bebas dari pungutan pajak. Kenaikan PPN ini diatur dalam Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Menteri Keuangan Sri Mulyani mengatakan PPN 12 persen mulai 2025 dikenakan hanya untuk barang dan jasa yang dikonsumsi masyarakat kelas atas. ""Desil paling kaya, desil 9-10 kita akan berlakukan pengenaan PPN-nya,"" kata Sri Mulyani saat konferensi pers Paket Kebijakan Ekonomi pada Senin (16/12).",457,67,114.25,"[-0.1790955  -0.34962916  0.312646   ...  0.4698962   0.18430707
 -0.96576005]"
Zulhas soal Beras Kena PPN 12 Persen: Premium dan Medium Tidak,"Menteri Koordinator (Menko) Bidang PanganZulkifli Hasanmembantahberas premiumikut dipungut pajak pertambahan nilai (PPN) 12 persen. ""Enggak ada (beras premium dipungut PPN 12 persen di 2025),"" bantah Zulhas dalam Konferensi Pers di Kantor Kemenko Pangan, Rabu (18/12). ""Beras khusus maksudnya, beras khusus (yang dipungut PPN 12 persen). Jadi, (beras) premium, medium, enggak. Gak ada (dipungut PPN) 12 persen,"" tegas sang menko. Pria yang akrab disapa Zulhas itu menegaskan bahan pangan, termasuk beras, tak ikut terdampak kenaikan pajak. Meski begitu, beras premium sempat diumumkan dalam daftar barang mewah terkena PPN 12 persen. Menko Perekonomian Airlangga Hartarto, Menteri Keuangan Sri Mulyani, dan jajaran pejabat Kabinet Merah Putih yang mengumumkan daftar tersebut. Ada 8 barang dan jasa mewah yang sebelumnya tidak dipungut pajak, lalu dikenakan PPN 12 persen mulai 1 Januari 2025. Ini sejalan dengan kenaikan pajak pertambahan nilai dari 11 persen ke 12 persen.",974,140,243.5,"[-0.41342792 -0.08290912 -0.28278446 ...  0.33657062  0.41580665
  0.17743759]"
Zulhas soal Beras Kena PPN 12 Persen: Premium dan Medium Tidak,"Pemerintah berdalih hal tersebut merupakan amanat UU Nomor 7 Tahun 2024 tentang Harmonisasi Peraturan Perpajakan (UU HPP). Daftar barang mewah dan jasa yang diklaim Airlangga Cs bakal dipungut PPN 12 persen: 1. Beras premium2. Buah-buahan premium3. Daging premium (wagyu, daging kobe)4. Ikan mahal (salmon premium, tuna premium)5. Udang dan crustacea premium (king crab)6. Jasa pendidikan premium7. Jasa pelayanan kesehatan medis premium8. Listrik pelanggan rumah tangga 3500-6600 VA",483,67,120.75,"[-0.60361063  0.23063055 -0.533446   ...  0.8497736  -0.6580946
 -0.77495944]"
PKS Protes Sekolah Internasional Kena PPN 12 Persen,"Anggota Komisi X DPR RI dari FraksiPKS, Ledia Hanifa Amaliah merespons rencana sekolah Internasional yang akan dikenakan Pajak Penambahan Nilai (PPN) 12 persen mulai Januari 2025. Ia mengatakan pada dasarnya prinsip pendidikan adalah nirlaba. Namun, kata dia ada ketidak konsistenan dalam penerapannya. ""Tapi memang di kita ini kadang tidak konsisten ketika bicara soal pendidikan itu nirlaba, di bawah yayasan, memang tidak ada pajak yang dibayarkan, padahal ternyata penyelenggaraannya sesungguhnya komersial,"" kata Ledia saat dikonfirmasi, Rabu (18/12). Ia mengatakan jika sekolah internasional mau dikenakan pajak, seharusnya besaran pajak tidak 12 persen. Meski sekolah internasional biasanya diperuntukkan bagi kalangan mampu, menurutnya besaran pajak tersebut tetap memberatkan. ""Kalau kita lihat sekolah Internasional, memang yang masuk ke sana pasti adalah orang-orang yang mampu, namun ketika ditetapkan pajaknya 12 persen, kita keberatan juga ya PPN ini dinaikkan, karena itu kan kebutuhan untuk pendidikan, maka kalau pun ada pajak yang harus dibayarkan, harusnya tidak sebesar itu,"" kata Ledia. Ia menjelaskan yang dikategorikan sebagai komersial di dalam UU Ciptaker, adalah sekolah-sekolah yang dibentuk, dibangun di kawasan ekonomi khusus. ""Itu yang secara eksplisit disebutkan. Jadi, memang itu yang nanti harus dilihat detailnya, dicermati, apakah sekolah internasional termasuk dalam kategori tersebut,"" katanya.",1431,193,357.75,"[-0.7961929   0.5266542  -0.79957235 ...  0.9481633   0.35727993
  0.8300531 ]"
PKS Protes Sekolah Internasional Kena PPN 12 Persen,"Ledia pun menilai perlu pengaturan lebih rinci soal rencana sekolah internasional kena PPN 12 persen. ""Jangan sampai merembet ke semua hal yang berkaitan dengan pendidikan. Itu yang tidak boleh, jadi harus ada pengaturan yang jelas terkait dengan sekolah internasional ini, sekolah swasta, negeri, supaya nanti pengaturannya lebih tepat dan lebih bermanfaat buat semua,"" katanya. Layanan sekolah internasional dan rumah sakit mewah bakal PPN 12 persen. Artinya, biaya jasa keduanya yang dibayarkan pengguna akan makin besar dibandingkan saat ini yang bebas dari pungutan. Kenaikan PPN ini diatur dalam Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Menteri Keuangan Sri Mulyani mengatakan PPN 12 persen mulai 2025 dikenakan hanya untuk barang dan jasa yang dikonsumsi masyarakat kelas atas. ""Desil paling kaya, desil 9-10 kita akan berlakukan pengenaan PPN-nya,"" kata Sri Mulyani saat konferensi pers Paket Kebijakan Ekonomi pada Senin (16/12).",978,140,244.5,"[-0.06764813  0.18146788 -0.08591549 ...  0.40197247  0.29310384
 -0.32128343]"
